Word,Rank,Freqency
disjointedly,49502,4.68E-07
miles--nay,49503,4.68E-07
door--elizabeth,49504,4.68E-07
asserts,49505,4.68E-07
halters,49506,4.68E-07
westernr,49507,4.68E-07
69:36:00,49508,4.68E-07
dick--two,49509,4.68E-07
baalhamon,49510,4.68E-07
vestures,49511,4.68E-07
planetary,49512,4.68E-07
amazing!--i,49513,4.68E-07
73:01:00,49514,4.68E-07
self-exaggeration,49515,4.68E-07
emboldeneth,49516,4.68E-07
see--shall,49517,4.68E-07
trinitas,49518,4.68E-07
amerced,49519,4.68E-07
blood-muddled,49520,4.68E-07
ethiopia--oh,49521,4.68E-07
twenty's,49522,4.68E-07
panders,49523,4.68E-07
gracious!--in,49524,4.68E-07
gambled,49525,4.68E-07
deeper...something,49526,4.68E-07
voyd,49527,4.68E-07
fluking,49528,4.68E-07
fought--and,49529,4.68E-07
hawser-like,49530,4.68E-07
example.--upon,49531,4.68E-07
bazlith,49532,4.68E-07
spotter,49533,4.68E-07
pruning,49534,4.68E-07
choughes,49535,4.68E-07
done--one,49536,4.68E-07
"finger--""think",49537,4.68E-07
136:11:00,49538,4.68E-07
89:39:00,49539,4.68E-07
pronunciations,49540,4.68E-07
repealing,49541,4.68E-07
"woodhouse""--he",49542,4.68E-07
25:55:00,49543,4.68E-07
half-liquid,49544,4.68E-07
frauds,49545,4.68E-07
tauris,49546,4.68E-07
nip,49547,4.68E-07
shilhim,49548,4.68E-07
extenuate,49549,4.68E-07
locks--with,49550,4.68E-07
servily,49551,4.68E-07
resorts--the,49552,4.68E-07
montem's,49553,4.68E-07
irregularity,49554,4.68E-07
half-ashamed,49555,4.68E-07
shee'le,49556,4.68E-07
slashed,49557,4.68E-07
"perishing,--an",49558,4.68E-07
unmanned,49559,4.68E-07
duffey,49560,4.68E-07
morning-planet,49561,4.68E-07
environs--never,49562,4.68E-07
78:63,49563,4.68E-07
"bawled--""bouton-de-rose",49564,4.68E-07
tomfoolery,49565,4.68E-07
else--which,49566,4.68E-07
rigadig,49567,4.68E-07
showering,49568,4.68E-07
barbars,49569,4.68E-07
prey--more,49570,4.68E-07
ruffled,49571,4.68E-07
arreed,49572,4.68E-07
puncheons,49573,4.68E-07
randalls--a,49574,4.68E-07
that--he'll,49575,4.68E-07
schreemes,49576,4.68E-07
sord,49577,4.68E-07
drowsing,49578,4.68E-07
insufficiently,49579,4.68E-07
traffickers,49580,4.68E-07
sharp-bow'd,49581,4.68E-07
sailer,49582,4.68E-07
sense!--i,49583,4.68E-07
bethrapha,49584,4.68E-07
bullion,49585,4.68E-07
colleagued,49586,4.68E-07
roped,49587,4.68E-07
elihoreph,49588,4.68E-07
winterwork,49589,4.68E-07
yes--could,49590,4.68E-07
clifton--a,49591,4.68E-07
fishing-ground,49592,4.68E-07
skittishly,49593,4.68E-07
buttermilk,49594,4.68E-07
141:08:00,49595,4.68E-07
148:13:00,49596,4.68E-07
envenomed,49597,4.68E-07
ephraimite,49598,4.68E-07
more--shall,49599,4.68E-07
good-humor,49600,4.68E-07
reanimate,49601,4.68E-07
orses,49602,4.68E-07
thwarting,49603,4.68E-07
me.--yes,49604,4.68E-07
89:33:00,49605,4.68E-07
interlaced,49606,4.68E-07
forty--forty--forty,49607,4.68E-07
scoffers,49608,4.68E-07
them--'i,49609,4.68E-07
it--always--in,49610,4.68E-07
sickely,49611,4.68E-07
dinings,49612,4.68E-07
auspiciously,49613,4.68E-07
yourselbs,49614,4.68E-07
sacrificedst,49615,4.68E-07
33:56:00,49616,4.68E-07
ulceration,49617,4.68E-07
full-blazing,49618,4.68E-07
white-lead-works,49619,4.68E-07
reclind,49620,4.68E-07
her--james,49621,4.68E-07
man--what,49622,4.68E-07
hued,49623,4.68E-07
janeiro,49624,4.68E-07
conformities,49625,4.68E-07
entablatures,49626,4.68E-07
densely,49627,4.68E-07
has;--and,49628,4.68E-07
packing-houses,49629,4.68E-07
half-attained,49630,4.68E-07
cotton-lands,49631,4.68E-07
well--many,49632,4.68E-07
eating-house,49633,4.68E-07
awe-stricken,49634,4.68E-07
cancelled,49635,4.68E-07
89:27:00,49636,4.68E-07
bribing,49637,4.68E-07
138:03:00,49638,4.68E-07
grandpapas,49639,4.68E-07
panellings,49640,4.68E-07
grave-dug,49641,4.68E-07
cry--a,49642,4.68E-07
13:59,49643,4.68E-07
tanaquil,49644,4.68E-07
seventh's,49645,4.68E-07
phaseah,49646,4.68E-07
mutineers,49647,4.68E-07
likeliehood,49648,4.68E-07
otways.--not,49649,4.68E-07
cum,49650,4.68E-07
inertia,49651,4.68E-07
woman--engaged,49652,4.68E-07
constituents,49653,4.68E-07
sweet-flesh'd,49654,4.68E-07
louring,49655,4.68E-07
soliloquizing,49656,4.68E-07
"children--""how",49657,4.68E-07
think--happened,49658,4.68E-07
green-skulled,49659,4.68E-07
mosco,49660,4.68E-07
do--what,49661,4.68E-07
105:38:00,49662,4.68E-07
restlesse,49663,4.68E-07
maiming,49664,4.68E-07
shen,49665,4.68E-07
"her.--""but",49666,4.68E-07
fine--tough,49667,4.68E-07
poysons,49668,4.68E-07
halfway,49669,4.68E-07
68:14:00,49670,4.68E-07
said--either,49671,4.68E-07
athaiah,49672,4.68E-07
men!--what,49673,4.68E-07
infirme,49674,4.68E-07
fruition's,49675,4.68E-07
capstan-head,49676,4.68E-07
deceiued,49677,4.68E-07
person--yet,49678,4.68E-07
bread-stuffs,49679,4.68E-07
curlews,49680,4.68E-07
behind;--i,49681,4.68E-07
"together,--""o",49682,4.68E-07
83:10:00,49683,4.68E-07
tinkles,49684,4.68E-07
thick-lipped,49685,4.68E-07
rout-cakes,49686,4.68E-07
tradespeople,49687,4.68E-07
on--what,49688,4.68E-07
drizzly,49689,4.68E-07
wallachian,49690,4.68E-07
bapt,49691,4.68E-07
slumber'd,49692,4.68E-07
sweatie,49693,4.68E-07
vocabulary,49694,4.68E-07
joying,49695,4.68E-07
threadbare,49696,4.68E-07
horite,49697,4.68E-07
134:02:00,49698,4.68E-07
jolly-boat,49699,4.68E-07
war-club,49700,4.68E-07
oath--to,49701,4.68E-07
119:68,49702,4.68E-07
furlong,49703,4.68E-07
clammy,49704,4.68E-07
feet?--it,49705,4.68E-07
eats--so,49706,4.68E-07
tornadoed,49707,4.68E-07
belt--then,49708,4.68E-07
don;--but,49709,4.68E-07
104:01:00,49710,4.68E-07
touchstone,49711,4.68E-07
practiced,49712,4.68E-07
over-salted,49713,4.68E-07
all-acceptress--thou,49714,4.68E-07
challenges,49715,4.68E-07
nature--she,49716,4.68E-07
"virulence,--the",49717,4.68E-07
morquan,49718,4.68E-07
inkindled,49719,4.68E-07
haze--nirwana--rest,49720,4.68E-07
sullenness,49721,4.68E-07
act.--it,49722,4.68E-07
72:08:00,49723,4.68E-07
honeycombs,49724,4.68E-07
vidocq,49725,4.68E-07
challengeth,49726,4.68E-07
friable,49727,4.68E-07
pethuel,49728,4.68E-07
unmisgiving,49729,4.68E-07
dantean,49730,4.68E-07
71:08:00,49731,4.68E-07
1991,49732,4.68E-07
hacke,49733,4.68E-07
express-wagon,49734,4.68E-07
manaen,49735,4.68E-07
rustiness,49736,4.68E-07
obseruation,49737,4.68E-07
here--to,49738,4.68E-07
restriction,49739,4.68E-07
sleekest,49740,4.68E-07
cuffed,49741,4.68E-07
becomingly,49742,4.68E-07
married.--well,49743,4.68E-07
rumination,49744,4.68E-07
mishaps,49745,4.68E-07
saga,49746,4.68E-07
jambres,49747,4.68E-07
shriller,49748,4.68E-07
mountebanke,49749,4.68E-07
bookshop,49750,4.68E-07
04:53,49751,4.68E-07
expanding--the,49752,4.68E-07
coos,49753,4.68E-07
97:07:00,49754,4.68E-07
urn-like,49755,4.68E-07
gigs,49756,4.68E-07
kerchiefe,49757,4.68E-07
her?--it,49758,4.68E-07
0.709027778,49759,4.68E-07
it--very,49760,4.68E-07
in?--did,49761,4.68E-07
78:23:00,49762,4.68E-07
netted,49763,4.68E-07
145:20:00,49764,4.68E-07
1909,49765,4.68E-07
139:22:00,49766,4.68E-07
charlemain,49767,4.68E-07
woodcocks,49768,4.68E-07
tweakes,49769,4.68E-07
nondescripts,49770,4.68E-07
assorting,49771,4.68E-07
sanctifying,49772,4.68E-07
zelia's,49773,4.68E-07
re-declined,49774,4.68E-07
nieces!--i,49775,4.68E-07
jorai,49776,4.68E-07
up-sent,49777,4.68E-07
countrey-men,49778,4.68E-07
"answered:--""leader",49779,4.68E-07
objection;--and,49780,4.68E-07
landlesse,49781,4.68E-07
whale-balls,49782,4.68E-07
palpitated,49783,4.68E-07
apennines,49784,4.68E-07
panegyric,49785,4.68E-07
transmutes,49786,4.68E-07
do!--we,49787,4.68E-07
john--and,49788,4.68E-07
neiel,49789,4.68E-07
undemonstrable,49790,4.68E-07
appreciating,49791,4.68E-07
vat,49792,4.68E-07
lassitude,49793,4.68E-07
bell!--all,49794,4.68E-07
over-work,49795,4.68E-07
half-remembered,49796,4.68E-07
pamlico,49797,4.68E-07
worst-suffering,49798,4.68E-07
hamstring,49799,4.68E-07
done--and,49800,4.68E-07
fellow--mcsomething--case,49801,4.68E-07
skysail-poles,49802,4.68E-07
spray-column,49803,4.68E-07
elements.--it's,49804,4.68E-07
weedes,49805,4.68E-07
shiza,49806,4.68E-07
90:15:00,49807,4.68E-07
subtilize,49808,4.68E-07
on--go,49809,4.68E-07
olympas,49810,4.68E-07
up--what,49811,4.68E-07
wind--o,49812,4.68E-07
seneh,49813,4.68E-07
torturing,49814,4.68E-07
love-perturbations,49815,4.68E-07
vnmaske,49816,4.68E-07
dancing-ape,49817,4.68E-07
jesuites,49818,4.68E-07
absolv'd,49819,4.68E-07
ten-thousand,49820,4.68E-07
shore-steamers,49821,4.68E-07
ditch-deliuer'd,49822,4.68E-07
to-morrow.--mr,49823,4.68E-07
unsweetly,49824,4.68E-07
zuzims,49825,4.68E-07
right-angles,49826,4.68E-07
bumpkin's,49827,4.68E-07
fey,49828,4.68E-07
procureth,49829,4.68E-07
breakings,49830,4.68E-07
castaly's,49831,4.68E-07
availed,49832,4.68E-07
tasseled,49833,4.68E-07
flag--long,49834,4.68E-07
whale).--this,49835,4.68E-07
shifting-delicate,49836,4.68E-07
sundaies,49837,4.68E-07
"well,""--he",49838,4.68E-07
eligibly,49839,4.68E-07
rabblement,49840,4.68E-07
me...he,49841,4.68E-07
well-tooke,49842,4.68E-07
appreciative,49843,4.68E-07
groped,49844,4.68E-07
pub-frequenting,49845,4.68E-07
half-breed,49846,4.68E-07
seisure,49847,4.68E-07
80:08:00,49848,4.68E-07
greves,49849,4.68E-07
outface,49850,4.68E-07
metamorphosed,49851,4.68E-07
procedures;--he,49852,4.68E-07
ensures,49853,4.68E-07
do--remember,49854,4.68E-07
episode,49855,4.68E-07
discourage,49856,4.68E-07
persis,49857,4.68E-07
concentred,49858,4.68E-07
aimable,49859,4.68E-07
hob,49860,4.68E-07
"he--""pray",49861,4.68E-07
jehoiachin's,49862,4.68E-07
for--thinks,49863,4.68E-07
pruning-hook,49864,4.68E-07
self-condemnation,49865,4.68E-07
42:37:00,49866,4.68E-07
"came--""very",49867,4.68E-07
curries,49868,4.68E-07
cousen,49869,4.68E-07
119:118,49870,4.68E-07
meal.--she,49871,4.68E-07
ill-nature,49872,4.68E-07
uomini,49873,4.68E-07
dig'd,49874,4.68E-07
damped,49875,4.68E-07
ther's,49876,4.68E-07
preface.--we,49877,4.68E-07
pansies,49878,4.68E-07
52:29:00,49879,4.68E-07
paupered,49880,4.68E-07
sophists,49881,4.68E-07
other!--stop,49882,4.68E-07
altern,49883,4.68E-07
thron'd,49884,4.68E-07
tomfools,49885,4.68E-07
far-famed,49886,4.68E-07
saunter,49887,4.68E-07
refrains,49888,4.68E-07
canakin,49889,4.68E-07
jathniel,49890,4.68E-07
feuer,49891,4.68E-07
preconceived,49892,4.68E-07
caking,49893,4.68E-07
feedingplace,49894,4.68E-07
125,49895,4.68E-07
mortgaged,49896,4.68E-07
lyst,49897,4.68E-07
finger-joints,49898,4.68E-07
delightedly,49899,4.68E-07
mill-wheels,49900,4.68E-07
rig-a-dig,49901,4.68E-07
god--and,49902,4.68E-07
perry?--has,49903,4.68E-07
explained--some,49904,4.68E-07
mawes,49905,4.68E-07
probable--that,49906,4.68E-07
chansons,49907,4.68E-07
58:14:00,49908,4.68E-07
ibis,49909,4.68E-07
casuall,49910,4.68E-07
soft-toed,49911,4.68E-07
brown's--smiles,49912,4.68E-07
snug--with,49913,4.68E-07
trilling,49914,4.68E-07
ternate,49915,4.68E-07
her--the,49916,4.68E-07
scour,49917,4.68E-07
steering-wheel,49918,4.68E-07
fortie,49919,4.68E-07
caines,49920,4.68E-07
he--does,49921,4.68E-07
love-root,49922,4.68E-07
undeceiving,49923,4.68E-07
torsoes,49924,4.68E-07
pondside,49925,4.68E-07
sem,49926,4.68E-07
coeval,49927,4.68E-07
air-sharks,49928,4.68E-07
soliloquizes,49929,4.68E-07
resilient,49930,4.68E-07
choice!--how,49931,4.68E-07
unshovell'd,49932,4.68E-07
things--tortures,49933,4.68E-07
ammonian,49934,4.68E-07
51:54:00,49935,4.68E-07
furls,49936,4.68E-07
i--be,49937,4.68E-07
implored,49938,4.68E-07
modern--out,49939,4.68E-07
seance,49940,4.68E-07
looks--pale,49941,4.68E-07
"oakly,--i",49942,4.68E-07
wording,49943,4.68E-07
"particulars,--but",49944,4.68E-07
accretion,49945,4.68E-07
consider--leonora,49946,4.68E-07
crowneth,49947,4.68E-07
"sea,--for",49948,4.68E-07
accust,49949,4.68E-07
unrestricted,49950,4.68E-07
lookee,49951,4.68E-07
redecorated,49952,4.68E-07
ramparts,49953,4.68E-07
145:19:00,49954,4.68E-07
legions--angel,49955,4.68E-07
intently--in,49956,4.68E-07
tiniest,49957,4.68E-07
half-featured,49958,4.68E-07
untired,49959,4.68E-07
0.376388889,49960,4.68E-07
untrackably,49961,4.68E-07
you--forgive,49962,4.68E-07
perspiration,49963,4.68E-07
ever-woven,49964,4.68E-07
justest,49965,4.68E-07
canyon,49966,4.68E-07
mender,49967,4.68E-07
01:59,49968,4.68E-07
"sweepstakes--""now",49969,4.68E-07
twang,49970,4.68E-07
sun-dried,49971,4.68E-07
choaked,49972,4.68E-07
resolv'd,49973,4.68E-07
69:05:00,49974,4.68E-07
o!what,49975,4.68E-07
jaareoregim,49976,4.68E-07
spheric,49977,4.68E-07
balin,49978,4.68E-07
considered--resolved--and,49979,4.68E-07
avoidance,49980,4.68E-07
oftner,49981,4.68E-07
"main-mast--""men",49982,4.68E-07
preachest,49983,4.68E-07
satisfied--unaccountable,49984,4.68E-07
cook--the,49985,4.68E-07
pretty!--but,49986,4.68E-07
ship-carpenters,49987,4.68E-07
lookingglasses,49988,4.68E-07
boardroom,49989,4.68E-07
disrated,49990,4.68E-07
ill-afford,49991,4.68E-07
reintroduction,49992,4.68E-07
dying--sons,49993,4.68E-07
32:45:00,49994,4.68E-07
hungry--hungry,49995,4.68E-07
63:13:00,49996,4.68E-07
gama,49997,4.68E-07
iester,49998,4.68E-07
reward--that,49999,4.68E-07
approver,50000,4.68E-07
plougher,50001,4.68E-07
look--how,50002,4.68E-07
ashdodites,50003,4.68E-07
smith--i,50004,4.68E-07
masquerades,50005,4.68E-07
disposes,50006,4.68E-07
talbot--do,50007,4.68E-07
moneymakers,50008,4.68E-07
aegaean,50009,4.68E-07
tugg'd,50010,4.68E-07
27:52:00,50011,4.68E-07
about--rory,50012,4.68E-07
28:60,50013,4.68E-07
chace's,50014,4.68E-07
displode,50015,4.68E-07
mibhar,50016,4.68E-07
subordinately,50017,4.68E-07
inabstinence,50018,4.68E-07
greeuously,50019,4.68E-07
atomies,50020,4.68E-07
forlornness,50021,4.68E-07
dilean,50022,4.68E-07
nephusim,50023,4.68E-07
beetle's,50024,4.68E-07
incautiously,50025,4.68E-07
unhewn,50026,4.68E-07
05:48,50027,4.68E-07
sad-coloured,50028,4.68E-07
alewives,50029,4.68E-07
"him,--""captain",50030,4.68E-07
oechalia,50031,4.68E-07
thumb-worn,50032,4.68E-07
me;--but,50033,4.68E-07
abiezrite,50034,4.68E-07
think.--i,50035,4.68E-07
symphonious,50036,4.68E-07
diabolist,50037,4.68E-07
opera-music,50038,4.68E-07
unannounc'd,50039,4.68E-07
over-match,50040,4.68E-07
again!--there,50041,4.68E-07
shimrom,50042,4.68E-07
devour'd,50043,4.68E-07
amazon,50044,4.68E-07
jeuz,50045,4.68E-07
macaroni,50046,4.68E-07
38:34:00,50047,4.68E-07
farces,50048,4.68E-07
ice-piercer,50049,4.68E-07
0,50050,4.68E-07
usurer,50051,4.68E-07
electrocute,50052,4.68E-07
cretians,50053,4.68E-07
through.--it's,50054,4.68E-07
half-chick's,50055,4.68E-07
familyless,50056,4.68E-07
bespattering,50057,4.68E-07
vollied,50058,4.68E-07
gaffs,50059,4.68E-07
garden-trees,50060,4.68E-07
sir?--did,50061,4.68E-07
decapitation--and,50062,4.68E-07
nophah,50063,4.68E-07
waterloo,50064,4.68E-07
stables,50065,4.68E-07
chaotically,50066,4.68E-07
"hear.""--for",50067,4.68E-07
paynim,50068,4.68E-07
rued,50069,4.68E-07
letter-bag,50070,4.68E-07
uncertainty--at,50071,4.68E-07
was!--for,50072,4.68E-07
wasps,50073,4.68E-07
cut-water,50074,4.68E-07
do!--what's,50075,4.68E-07
ironic,50076,4.68E-07
"solemnity--""if",50077,4.68E-07
47:31:00,50078,4.68E-07
tyrant's,50079,4.68E-07
customs--'who's,50080,4.68E-07
biped,50081,4.68E-07
speak;--sure,50082,4.68E-07
becket,50083,4.68E-07
tabbath,50084,4.68E-07
136:03:00,50085,4.68E-07
stomach-sac,50086,4.68E-07
re-admitted,50087,4.68E-07
snow-shower,50088,4.68E-07
chidden,50089,4.68E-07
hoping--fearing--adoring--ready,50090,4.68E-07
grace--column,50091,4.68E-07
lungs!--ahab,50092,4.68E-07
escape!--dear,50093,4.68E-07
whip-stocks,50094,4.68E-07
elsie,50095,4.68E-07
ship_;--plain,50096,4.68E-07
ben--and,50097,4.68E-07
unbent,50098,4.68E-07
admeasurement,50099,4.68E-07
bold--if,50100,4.68E-07
sagged,50101,4.68E-07
outnumber,50102,4.68E-07
nard,50103,4.68E-07
malchiram,50104,4.68E-07
gas-bag,50105,4.68E-07
dauphine,50106,4.68E-07
sulphur-bottom,50107,4.68E-07
peres,50108,4.68E-07
stopper,50109,4.68E-07
reminiscence--(likely,50110,4.68E-07
forth?--because,50111,4.68E-07
temple's,50112,4.68E-07
embargo,50113,4.68E-07
dissever'd,50114,4.68E-07
his.--it,50115,4.68E-07
debating-club,50116,4.68E-07
missourian,50117,4.68E-07
wideness,50118,4.68E-07
sky-hawk,50119,4.68E-07
half-military,50120,4.68E-07
pagan's,50121,4.68E-07
you--very,50122,4.68E-07
1690,50123,4.68E-07
heaven-gazer,50124,4.68E-07
now.--i,50125,4.68E-07
gazettes,50126,4.68E-07
continent--those,50127,4.68E-07
homicide,50128,4.68E-07
suck't,50129,4.68E-07
submit--and,50130,4.68E-07
lift--this,50131,4.68E-07
plank's,50132,4.68E-07
calliope's,50133,4.68E-07
heir-expectant,50134,4.68E-07
beautied,50135,4.68E-07
no--what,50136,4.68E-07
recked,50137,4.68E-07
toyes,50138,4.68E-07
cold--and,50139,4.68E-07
s-s-t,50140,4.68E-07
41:48:00,50141,4.68E-07
ill-bestowed,50142,4.68E-07
inseparableness,50143,4.68E-07
arrantest,50144,4.68E-07
beautifullest,50145,4.68E-07
ramped,50146,4.68E-07
dung-cart,50147,4.68E-07
rapinavititis--the,50148,4.68E-07
too--not,50149,4.68E-07
catherine-wheels,50150,4.68E-07
spaniell,50151,4.68E-07
avalanche,50152,4.68E-07
"pause--""will",50153,4.68E-07
greetes,50154,4.68E-07
77:12:00,50155,4.68E-07
man--whoever,50156,4.68E-07
zebudah,50157,4.68E-07
exployt,50158,4.68E-07
billeted,50159,4.68E-07
forth-steppers,50160,4.68E-07
incommodiously,50161,4.68E-07
certainly--very,50162,4.68E-07
trebisond,50163,4.68E-07
akimbo--the,50164,4.68E-07
lay'd,50165,4.68E-07
fusee,50166,4.68E-07
"voice--""drink",50167,4.68E-07
son--and,50168,4.68E-07
crusades,50169,4.68E-07
is!--hark,50170,4.68E-07
grass-blade,50171,4.68E-07
praetors,50172,4.68E-07
chambering,50173,4.68E-07
wine-bibber,50174,4.68E-07
it;--in,50175,4.68E-07
09:58,50176,4.68E-07
"rear,--than",50177,4.68E-07
baalathbeer,50178,4.68E-07
68:05:00,50179,4.68E-07
gouts,50180,4.68E-07
thin-looking,50181,4.68E-07
there--she,50182,4.68E-07
bad.--the,50183,4.68E-07
coalmen,50184,4.68E-07
seventieth,50185,4.68E-07
"clergyman;--""and",50186,4.68E-07
face--such,50187,4.68E-07
overwrapped,50188,4.68E-07
zatthu,50189,4.68E-07
withdrawest,50190,4.68E-07
89:43:00,50191,4.68E-07
then--the,50192,4.68E-07
barricadoed,50193,4.68E-07
perpetuation,50194,4.68E-07
unfeudal,50195,4.68E-07
unfixed,50196,4.68E-07
worshipp'd,50197,4.68E-07
red-coats,50198,4.68E-07
dampier's,50199,4.68E-07
tars,50200,4.68E-07
137:09:00,50201,4.68E-07
milkie,50202,4.68E-07
humanitarianism,50203,4.68E-07
make-up,50204,4.68E-07
there--there--thar,50205,4.68E-07
unwakened,50206,4.68E-07
metaphysicall,50207,4.68E-07
laughing-gull,50208,4.68E-07
rex,50209,4.68E-07
minehead,50210,4.68E-07
end*the,50211,4.68E-07
119:26:00,50212,4.68E-07
119:163,50213,4.68E-07
appear'd--that,50214,4.68E-07
apple-buds,50215,4.68E-07
coming--his,50216,4.68E-07
cusco,50217,4.68E-07
evening--now,50218,4.68E-07
vngorg'd,50219,4.68E-07
dreyfus's,50220,4.68E-07
sudden--isn't,50221,4.68E-07
consolatory,50222,4.68E-07
arieh,50223,4.68E-07
nauseous,50224,4.68E-07
digs,50225,4.68E-07
counter-jumper,50226,4.68E-07
bactrin,50227,4.68E-07
wastingly,50228,4.68E-07
wood-cutter's,50229,4.68E-07
"ready;""--and",50230,4.68E-07
brook'd,50231,4.68E-07
ogre--he,50232,4.68E-07
myself?--what,50233,4.68E-07
absorbingly,50234,4.68E-07
sartin,50235,4.68E-07
respeaking,50236,4.68E-07
demijohn,50237,4.68E-07
32:52:00,50238,4.68E-07
fresco'd,50239,4.68E-07
aule,50240,4.68E-07
london--very,50241,4.68E-07
"word--""captain",50242,4.68E-07
continuall,50243,4.68E-07
vnfortunate,50244,4.68E-07
dugdale,50245,4.68E-07
safeties,50246,4.68E-07
1861-2,50247,4.68E-07
tucked-up,50248,4.68E-07
medina,50249,4.68E-07
minims,50250,4.68E-07
siphmoth,50251,4.68E-07
downey,50252,4.68E-07
floried,50253,4.68E-07
boat-sculler,50254,4.68E-07
grass-fields,50255,4.68E-07
vassalage,50256,4.68E-07
o'erarching,50257,4.68E-07
to!--no--mr,50258,4.68E-07
interchanged,50259,4.68E-07
toni,50260,4.68E-07
gun--a,50261,4.68E-07
zeal!--it,50262,4.68E-07
half-stranded,50263,4.68E-07
full--almost,50264,4.68E-07
starbuck!--stave,50265,4.68E-07
pannier,50266,4.68E-07
c.--i,50267,4.68E-07
crowners,50268,4.68E-07
imitates,50269,4.68E-07
kannakin,50270,4.68E-07
stacking,50271,4.68E-07
when--there,50272,4.68E-07
flare,50273,4.68E-07
stevedore's,50274,4.68E-07
102:04:00,50275,4.68E-07
sir?--i,50276,4.68E-07
neighing,50277,4.68E-07
stew-pots,50278,4.68E-07
down--which,50279,4.68E-07
119:48:00,50280,4.68E-07
